section_id,goods_train_flag,krank_special_flag,train_length_m,train_type,priority_class,goods_corridor_active,historical_goods_throughput,line_type,signaling_system,block_section_line,weather_severity,flat_tyre_incidents_last_hr,maintenance_block_active,headway_ahead_min,current_delay_prev_min,section_speed_profile,congestion_next_block,time_of_day_hour,protocol_id,delay_next_min,recommended_action
S18532,1,0,550.947993428315,goods,1,1,11.005127241620642,double,AWS,Up,1,0,0,12.699795010958244,1.0142398497490752,102.74079089007893,2,22.741809877536664,G&R.62,22.855126635088638,NORMAL
S18533,1,0,676.2579463426628,express,1,0,6.212071691172367,double,ABS,Up,5,0,0,10.704177853833054,9.165829432874311,102.51334382672229,3,17.167970821690737,S.R.9.03,26.772068895440533,NORMAL
S18534,0,0,650.9901147032812,goods,3,1,8.542278943244451,single,AT,Down,1,0,0,11.06511374632852,3.3422678271472965,73.00326599278962,4,17.683174441940054,G&R.69,0.921809619320863,NORMAL
S18535,1,0,560.6886449055048,goods,1,0,7.394270264707492,single,AT,Main,4,0,1,9.846798360586106,3.080274539839283,91.70229978148103,3,20.807987497361975,G&R.57,31.911463588129777,NORMAL
S18536,1,0,655.9946171105645,express,3,0,3.6722384438599374,double,AT,Down,5,0,0,9.989659796490521,11.325060204041328,87.48170274465977,2,10.181233078811466,G&R.58,5.338577358828633,NORMAL
S18537,0,0,771.7286352625918,goods,5,0,8.102901263922606,multiple,ABS,Main,0,0,0,14.974816550341222,1.6073395597342357,80.73423066184914,0,8.099657520178306,PR113,7.015521384346735,NORMAL
S18538,1,0,692.0499694445964,express,1,1,8.635475207438182,multiple,AT,Down,4,0,0,12.705321021979106,5.41156519665827,97.59496609196998,2,20.398035020978284,PR106,25.94934234606304,NORMAL
S18539,0,0,722.0400610429888,goods,1,0,3.8267703705689198,single,AT,Loop,5,1,0,11.067249054457207,1.5336265910798743,94.82779181782699,4,16.459687223746183,PR119,3.330629013134775,NORMAL
S18540,0,0,480.89195825698647,express,5,0,5.628079775754415,single,AWS,Down,1,0,0,13.162225230851847,3.9498004263270365,79.60241218270475,2,18.793769688601508,PR117,11.457346502339902,NORMAL
S18541,0,0,704.0022164271846,express,4,0,8.30385484230812,double,AT,Loop,0,0,1,15.444199637951266,1.4261468993464625,76.40776114404395,3,18.842439128512815,PR106,25.207503587855015,NORMAL
S18542,1,0,647.3789870175037,express,4,1,8.595766802492934,multiple,ABS,Loop,3,0,0,16.772426825989783,0.481636152767355,79.22804767625001,2,5.973265792840842,G&R.70,4.496041899658373,NORMAL
S18543,1,0,682.5288301008044,goods,3,0,12.35908837714937,multiple,AT,Down,1,0,0,14.463036345899956,27.90749854410447,98.62579876585616,3,23.34375912089205,PR112,16.800716171101808,NORMAL
S18544,1,0,562.1967495177807,passenger,4,0,6.381047843716212,single,AWS,Down,0,0,0,8.443534397743605,2.5721363655497935,102.15206857593905,2,10.050140953684318,S.R.14.01,4.306110190344744,NORMAL
S18545,1,1,433.23003702751726,goods,4,1,8.951046035183541,single,AT,Loop,3,0,0,16.362333449322584,14.551815457993502,76.68769373352998,1,17.161083791920067,M6,6.002876867773627,NORMAL
S18546,1,0,684.1475075919872,goods,3,1,7.285220828647395,single,ABS,Down,2,1,0,16.603114987164798,2.423514765989559,95.10529760443652,3,5.701794505224165,S.R.9.02,9.39382967318442,NORMAL
S18547,1,0,773.7858281468061,goods,3,1,5.921098332627216,single,ABS,Loop,1,1,0,10.411655700506651,3.7233593695235987,88.04408247086182,1,4.09736587800006,S.R.21.01,15.715538434485396,NORMAL
S18548,0,0,578.6044855151429,goods,5,0,4.813472715947259,single,AWS,Loop,2,0,0,16.39557854987458,1.6480566693267402,103.06673833217667,3,11.827745101652352,S.R.16.02,7.303195456632169,NORMAL
S18549,1,0,650.6788113780832,goods,5,1,8.762679618006654,double,ABS,Down,2,0,0,12.356534266009044,6.950792126498485,107.63071061593809,4,2.1775166980426945,PR106,36.75351478406226,NORMAL
S18550,0,0,561.3260596077157,passenger,1,1,7.825003820461693,single,AWS,Down,2,0,0,14.357213222554538,1.1336475938939272,111.52932447417544,3,16.32733642243934,S.R.9.03,6.356982285813131,NORMAL
S18551,0,0,723.636035461642,goods,3,1,6.717883926493641,single,ABS,Main,0,0,0,19.446343427572092,4.937575052641213,99.47725889821217,1,20.376163612777006,PR107,8.647992435314343,NORMAL
S18552,1,1,564.8041233903706,express,1,0,5.69977358453804,double,ABS,Up,1,1,0,9.660783080382158,0.1177638424942935,99.89494178147493,4,20.14610158830122,S.R.14.01,0.6154652040548444,NORMAL
S18553,1,0,472.7439130274199,goods,5,0,6.210861188878273,single,ABS,Loop,0,0,0,8.886104706298937,1.8811669428185478,76.92760623659564,2,0.5715902152468146,S.R.16.01,7.642858824818023,NORMAL
S18554,1,1,621.7340189736807,express,5,0,5.654451711961009,single,ABS,Down,2,0,0,12.744277205331048,2.7685969066103904,94.5291585350758,1,22.278182639613735,S.R.22.01,43.85520567350849,NORMAL
S18555,0,0,741.8017053081586,passenger,5,0,8.123997791302855,double,ABS,Up,1,0,0,9.173954229978847,4.028464906801359,83.61645984033089,3,8.435460795814173,PR100,6.255134265610224,WAIT_120s
S18556,1,0,711.5955037194161,passenger,3,0,7.967915828045375,single,AT,Main,1,0,0,15.183638486645496,1.5812818032832805,88.53800779224093,6,19.33320509162944,PR105,17.060066334804475,NORMAL
S18557,1,0,728.0802548230581,goods,3,0,6.607780998589172,double,ABS,Up,2,0,0,7.9065298161401865,5.380558638081604,73.74640690388352,1,4.7799837386788155,M4,13.529755121221234,NORMAL
S18558,1,0,745.9198021744347,passenger,1,0,6.87362089558764,multiple,AWS,Down,0,1,0,12.099371818009999,0.2769637876701815,83.13677245221083,1,15.528544388206043,S.R.23.01,8.555497324987698,NORMAL
S18559,0,0,627.0396126305509,goods,4,0,6.944095082846796,double,ABS,Loop,2,0,1,8.981949635971164,2.3462412741345204,97.3035950808802,1,2.9819390224842826,S.R.24.01,13.290560025311883,NORMAL
S18560,0,0,459.121419540065,express,5,1,11.908846205432802,single,ABS,Main,1,0,0,13.907485043887686,2.17737690810344,93.40245832268893,0,8.09510444705434,G&R.60,1.2577183156498153,KRANK_PRIORITY
S18561,1,0,548.7128364629087,passenger,4,0,7.825239485584959,single,AWS,Down,3,0,0,9.829942615588365,0.8252611211227442,81.07712332654854,5,9.876468376473113,S.R.20.01,18.947963853498862,NORMAL
S18562,1,0,684.5674747377483,passenger,1,1,8.875077917787586,single,AT,Loop,3,0,0,14.985524825916155,0.7471893901813155,71.8782707061573,1,13.364857299014401,PR113,15.518493066508052,NORMAL
S18563,1,0,616.3125990115184,goods,5,0,3.9397376761477316,single,ABS,Main,1,1,0,11.36050835425585,2.8245824990334447,96.7228845613595,2,12.570914553688773,S.R.7.01,7.805301846339106,NORMAL
S18564,1,0,708.8405562870569,goods,3,1,4.261626803233132,multiple,ABS,Loop,0,0,0,12.48021313946567,2.1885735653530003,94.48872421992502,0,0.23295256013752397,G&R.73,2.658867882141325,NORMAL
S18565,0,0,762.0299886317059,goods,5,0,3.1289494403974025,single,ABS,Main,1,0,0,11.915156373954458,2.7247177878426463,91.313055453148,1,10.452786232049252,PR104,22.154363669730245,NORMAL
S18566,0,0,744.7625579521699,express,1,1,6.752186530036616,single,AT,Main,3,0,0,11.007079207322079,1.6089330299920634,100.28853122812188,4,13.198686421115674,S.R.9.03,7.939392319146861,NORMAL
S18567,0,1,498.22912565009204,goods,1,1,7.941192805059955,single,ABS,Main,3,1,0,13.703612604815556,2.250437694827709,79.11426209039564,3,3.7078515483277217,PR104,3.761591064886735,NORMAL
S18568,1,0,680.8481044763039,goods,3,0,9.16785558762369,single,ABS,Up,1,0,0,15.55360925446902,0.9244933373876051,98.51164677645562,2,15.364508237010218,PR101,17.31121849273983,SPEED_90kmph
S18569,1,0,674.3076725113422,passenger,4,0,7.515805232524104,double,ABS,Down,1,0,1,18.61660303120892,10.732902472396278,99.14807707612805,1,12.306394742608852,G&R.60,13.106934578594608,KRANK_PRIORITY
S18570,1,0,834.3646123200074,passenger,5,0,5.649296649691188,single,AT,Up,1,1,0,10.115841898798053,1.746054925412768,109.38963096067127,0,2.017051369915186,G&R.71,38.52570129538354,NORMAL
S18571,1,0,631.3224804845297,express,1,0,7.179230945492444,single,ABS,Loop,2,1,0,13.426126676332228,5.49890737678026,97.58333653976652,2,0.41601431279674994,S.R.9.01,2.780404604756705,NORMAL
S18572,1,0,680.9406108815213,express,1,1,7.344092392489993,multiple,ABS,Up,2,1,0,15.589868360090017,3.0899692799021596,102.20237415671905,3,0.5345513591734878,S.R.10.01,5.913640570144833,NORMAL
S18573,0,0,487.13778941441973,express,4,1,5.060768208064929,single,ABS,Loop,0,0,0,17.59517143568168,2.1973710419264365,111.59903990811615,2,21.351802317323042,M7,58.68150964149335,NORMAL
S18574,1,0,616.2645221103667,express,1,0,7.549840122659105,single,ABS,Loop,1,0,0,16.042256272917953,0.5481509908529952,80.43352242885298,2,4.340382751997783,S.R.11.01,8.08857892973017,NORMAL
S18575,0,0,431.5363039951925,goods,3,1,10.266611983980518,multiple,ABS,Up,0,0,0,9.80838635777766,5.914802128861937,99.62576444080962,4,14.762168274891309,PR102,2.183332743732372,SPEED_70kmph
S18576,1,0,677.094159056483,goods,5,1,7.000711583363803,double,ABS,Main,2,0,0,12.281387407897205,2.965328478315161,91.21385722321797,1,0.657994396079296,PR106,4.870706937030176,NORMAL
S18577,1,0,586.1422386390948,express,1,1,8.974009424319988,double,AWS,Loop,0,0,0,21.459324149039496,2.3508126710319943,93.59623591893669,4,12.83798879396846,PR116,12.217156056109706,NORMAL
S18578,1,0,798.6431425266311,express,1,1,8.163711549801032,double,ABS,Main,3,0,0,12.217681419050031,0.44606177867752245,75.89540495597805,4,10.41208139673408,M1,18.870925759994922,HOLD_240min
S18579,1,0,729.4671851775931,goods,3,1,4.839605913679161,single,AWS,Main,1,0,0,12.266704661936178,4.695588801812503,92.13152284591314,1,7.305912932074792,PR106,5.448568909015661,NORMAL
S18580,1,0,756.8971455682101,express,1,0,9.900659520772383,double,ABS,Main,3,1,0,15.913989014653977,0.8733496318317914,86.04058599988825,4,8.450908681039282,S.R.9.02,39.705327126208694,NORMAL
S18581,0,0,662.9008455346783,goods,1,0,8.166333482283862,double,ABS,Loop,2,0,0,10.519677183173522,0.04191970570468197,99.25531940528603,0,15.06865332058282,S.R.8.03,13.490436696213624,NORMAL
S18582,1,0,651.5211076451027,goods,5,0,3.4679228931267163,single,AT,Loop,2,0,0,8.999408931850612,1.1406840242580354,99.82633578611023,3,12.018505621735974,G&R.56,5.898028025174526,NORMAL
S18583,0,1,658.9569786914,passenger,3,1,5.961873573149203,multiple,ABS,Down,4,0,0,3.800025971789694,4.001819701061799,88.95899838949256,2,4.043862631322505,S.R.9.01,6.987542027078655,NORMAL
S18584,0,0,622.7727215869043,goods,3,0,8.119924536672615,single,AWS,Up,2,0,0,7.876954388840108,11.023892577044837,117.189557544751,1,17.686974181828766,G&R.50,1.7706645615814633,NORMAL
S18585,1,0,772.4879027040913,goods,3,0,4.4727277486299375,double,ABS,Loop,2,1,0,14.747331858077201,4.99317971256387,105.42491698378262,1,3.8519073123065644,PR115,0.7463844040071711,NORMAL
S18586,0,0,500.5239910943542,express,1,1,6.134025077966527,single,ABS,Loop,3,1,0,10.448392825000251,5.718331934743495,74.70555740360636,4,18.161800998567166,S.R.24.01,11.140214981502652,NORMAL
S18587,1,1,491.544189463718,express,3,0,5.807458842931375,single,AT,Down,0,0,0,12.063116185995096,6.372468599683426,105.75054768035051,5,15.066982870833371,PR111,9.562345043450113,NORMAL
S18588,0,0,802.3558248509306,goods,1,1,5.994195657605699,single,AT,Up,0,0,0,9.16989816951531,3.2491556576341623,94.39951594523092,1,9.931859184365841,G&R.72,145.91986844290338,NORMAL
S18589,1,0,466.40699717497,express,3,0,7.647196531392265,multiple,ABS,Loop,0,0,0,16.164842499929737,13.45372103752076,88.50235551816762,6,8.820848730520158,G&R.64,5.044282551463648,NORMAL
S18590,1,1,813.5101085915978,express,3,0,7.955072271435032,single,ABS,Loop,2,0,0,17.382314075429406,2.6808023696828998,104.75888968060934,3,1.2765090582753071,G&R.56,0.293222360732622,NORMAL
S18591,1,0,639.8133328821425,goods,3,0,7.967131284486366,double,ABS,Down,2,0,0,14.835291441460686,6.017926980856059,84.23747590870451,0,19.73800478857093,G&R.73,9.143003827345096,NORMAL
S18592,1,0,493.58164652177663,express,3,1,8.567674069917965,double,ABS,Main,1,0,0,12.266334067318198,5.692459508248676,93.11324940343258,3,8.171986637117834,M5,13.974155509006303,NORMAL
S18593,0,0,503.8485088755559,express,3,0,9.66554560891028,single,AT,Down,4,0,1,10.560855734002285,0.2590376458308339,64.99679152281382,1,3.308965292065718,G&R.52,2.3970202108041563,NORMAL
S18594,0,0,707.0142960829011,goods,1,0,9.362696425765876,double,ABS,Up,2,0,0,15.75221690272977,0.027483733138766692,79.53119612249694,1,6.368566497174615,PR104,12.23543026079262,NORMAL
S18595,0,0,683.1703903982966,goods,4,0,5.480517469534467,single,ABS,Main,2,0,0,15.219578967346472,0.4831452628963601,76.81538660529478,4,4.153455465971932,PR117,3.345798435733972,NORMAL
S18596,1,0,657.6076329461617,goods,4,0,8.788866558508806,double,ABS,Up,0,0,0,11.818489938862156,2.6579485164254555,88.36998218819068,3,8.9584859538205,S.R.18.01,53.09702351118681,NORMAL
S18597,1,0,460.7603406975669,goods,3,1,4.058332686236814,double,ABS,Down,1,1,0,14.980455263279932,3.8104224700735423,75.56494332834036,3,22.39355662842742,PR119,1.2928764373825843,NORMAL
S18598,1,0,610.4868245156696,goods,4,1,10.116456925994267,single,AT,Loop,1,0,0,10.050568896985279,0.9134809772557536,104.02231676610572,1,4.360369202965109,S.R.11.01,15.252746140778651,NORMAL
S18599,1,0,577.5658479822697,express,5,0,9.125256391715036,multiple,ABS,Loop,3,0,1,8.41251436018172,1.580589405024309,98.36437650912563,0,12.960835348728924,S.R.24.01,16.406743623656176,NORMAL
S18600,1,0,805.0291033045823,goods,1,0,7.4860239039047975,double,AT,Up,2,0,0,16.009948446574153,8.912026603236509,102.10621707045811,1,22.641725842135703,PR112,74.81638926506896,NORMAL
S18601,1,0,686.2632705869345,goods,5,1,5.78181716317008,single,ABS,Down,1,2,0,11.323845040958295,4.691369982942806,89.49688510848334,3,6.989951393370801,S.R.10.02,7.373822778042781,NORMAL
S18602,1,1,696.3166881227893,passenger,1,1,9.195542984992585,double,AWS,Down,2,0,0,11.468104725363117,0.3016644209546453,112.32866668817869,2,10.323804868632909,RE1,16.699438264391333,NORMAL
S18603,1,0,586.0689812730609,express,1,0,4.993023040813856,double,ABS,Main,2,0,1,14.495123327703611,0.31367258248546814,99.07201749931669,1,2.0629619044262837,S.R.8.03,10.185749575742305,NORMAL
S18604,1,0,750.3365221889984,express,1,0,9.355990557422697,single,ABS,Main,0,0,0,10.116440019283479,1.1364430250254736,126.60572172125447,1,6.405027178479317,S.R.17.01,14.855024628957556,NORMAL
S18605,1,0,770.344266715885,goods,1,1,8.185792474264034,double,ABS,Down,1,0,0,12.398643733867695,7.273554378327136,101.36034923076562,2,5.7809624641484625,S.R.22.01,32.5431862480823,NORMAL
S18606,0,0,447.4515390827154,express,1,1,6.949342330675001,double,ABS,Loop,4,0,1,16.888243490493537,1.319770606281373,108.35402174341083,2,11.655530783280014,PR109,3.9486031635570242,NORMAL
S18607,1,1,582.0364019502258,goods,3,1,8.221802345568216,single,AT,Down,2,0,0,14.523991882138303,1.6224884036785456,75.06676173305566,2,16.061462803566958,S.R.6.04,17.227962148395367,NORMAL
S18608,0,0,554.2941040842079,express,1,1,11.927919029944064,double,ABS,Main,4,0,0,13.458538209150422,1.2748800273929828,100.14614149542156,2,0.03677655925911427,G&R.72,70.54461084146504,NORMAL
S18609,1,0,656.9767114514183,express,3,0,5.318814445886737,double,ABS,Down,0,1,0,13.508606441497506,2.0548996550391774,105.18669421263178,6,22.146758391154975,W3,16.266985887245454,NORMAL
S18610,0,0,680.9399400191616,express,3,1,7.852344942657152,single,AWS,Up,1,2,0,3.3772768954036962,2.4667959298854854,100.81912635629124,3,7.394364013730146,S.R.22.01,91.87347262492577,NORMAL
S18611,1,0,751.1400661527381,goods,4,1,7.031500578830952,double,ABS,Up,4,0,0,13.296309060249182,8.436603114542837,85.26774812153302,4,5.812613474820577,S.R.15.01,130.98307723139266,NORMAL
S18612,1,0,517.6984864625625,express,4,1,8.051209415640303,single,AWS,Down,5,0,0,19.70059826651522,3.461296268350474,96.38316232609898,2,11.485685443939701,G&R.55,25.9326366894106,NORMAL
S18613,1,1,483.76897711562316,goods,3,1,8.237343021056132,double,ABS,Loop,5,0,0,8.458666194710247,6.031869969287017,88.68236453802163,2,10.751999812679987,S.R.21.01,12.224043561146745,NORMAL
S18614,0,0,759.688304410746,goods,1,0,9.957052703741498,multiple,AT,Down,1,0,0,8.708277574124828,8.586556415465934,90.50998571689395,2,14.768102470919146,PR118,10.383332073853746,NORMAL
S18615,1,0,710.5174738395751,goods,4,0,5.503659675942708,double,ABS,Up,0,0,1,9.92095270181241,1.5249089501744766,94.32779808150815,1,21.900064061563164,S.R.7.01,1.8350231922144191,NORMAL
S18616,1,0,518.7288577209415,goods,1,0,10.559266974512543,single,ABS,Loop,4,0,0,7.625198648638147,1.0882611911190525,106.66315016508229,1,14.178283025344218,G&R.54,9.125427045812135,NORMAL
S18617,0,0,643.7949748135261,express,4,1,7.846060975463727,single,AT,Main,2,0,0,12.206395854593776,1.315571123733432,97.15576133042427,2,16.131284744938114,G&R.58,1.4796271110496784,NORMAL
S18618,1,1,503.9432368281453,passenger,1,0,4.159070414877833,double,ABS,Down,1,0,0,11.279637471468352,6.156671447529042,80.5710985927822,2,14.002172439394872,G&R.72,12.902666854135008,NORMAL
S18619,1,0,478.8223287097044,passenger,5,0,6.555526158896842,double,AT,Loop,3,0,0,13.838057977979785,11.729548785134774,99.42424212310752,2,2.2084401329066345,PR108,70.27856316785613,NORMAL
S18620,1,0,563.6086118483104,express,1,0,8.374700693872317,multiple,AWS,Down,0,0,0,16.08134512057962,0.46399781629709497,77.45744907456285,1,1.1965664568119303,S.R.24.01,27.537946007204297,NORMAL
S18621,1,0,765.797915412025,goods,3,0,8.813720908774616,single,ABS,Main,1,0,0,8.406932323578495,9.74896748290526,85.81874000301748,2,4.727065982923208,PR105,3.894339529105829,NORMAL
S18622,1,0,739.6956538417777,express,3,0,7.477736622082043,single,ABS,Down,2,0,0,13.222458277874727,0.6207920587855152,94.45762228081182,0,19.10474990518061,G&R.54,0.5132064513344066,NORMAL
S18623,1,0,522.7165860631048,goods,3,1,6.894339012609482,single,AT,Up,0,0,0,12.929987324252545,5.36377029958579,107.66161400696208,3,1.7116030484156113,S.R.14.01,14.561967081500477,NORMAL
S18624,0,0,688.4124799781731,goods,4,1,9.521055107848364,double,ABS,Loop,4,1,0,13.269506276975896,2.854647260293599,111.96045647184124,7,4.51106988943723,S.R.9.01,1.5192306461226015,NORMAL
S18625,0,0,535.593358459213,express,1,0,9.284760128817508,single,AT,Loop,1,0,0,9.757735227624,2.800162138311973,95.81237838349178,2,15.34097504819434,PR115,27.259409358453365,NORMAL
S18626,1,0,536.4496066835621,goods,1,0,7.06366136715933,single,ABS,Up,2,0,0,11.547133305100385,4.240845495552302,109.98605896222055,3,0.14864400660310384,S.R.21.01,65.73248003332913,NORMAL
S18627,1,0,737.4018097015966,express,1,0,6.1422779118949045,multiple,AT,Main,1,0,0,9.729187596116898,2.0849818162495883,98.96552479902564,4,2.7830988359612086,PR118,9.426197155765193,NORMAL
S18628,0,0,545.6775749751312,goods,1,0,5.207699240601563,double,ABS,Up,2,1,0,12.06646480952945,2.765901676799756,65.17630945562692,2,9.455097483151713,S.R.11.02,30.825013294982114,NORMAL
S18629,0,0,572.6849122541869,goods,4,1,7.448167381861737,multiple,AT,Loop,1,0,0,12.379192653925841,1.8369081271083458,101.28468041492019,2,8.84758251778704,PR116,1.2442228960620603,NORMAL
S18630,0,0,598.1931654562944,express,3,0,11.34333744679572,double,AT,Main,4,1,0,13.282264161515096,6.038240736874217,76.63397906093522,1,14.760224246273395,PR114,25.633013601835287,NORMAL
S18631,1,0,556.1281305478778,passenger,4,1,12.011140422328925,single,ABS,Down,1,0,0,17.882541434073907,0.14778707560420595,101.80854909686644,2,4.38244275539294,G&R.58,6.8917996194893,NORMAL
S18632,0,0,568.4813100782892,express,1,0,5.370356432106245,double,AT,Up,0,0,0,9.972835818999451,1.4932731447806413,90.48343300398044,2,23.956667036649822,G&R.70,4.877513215216945,NORMAL
S18633,0,0,670.7909946181854,passenger,5,0,9.224785430236137,double,ABS,Main,1,0,0,16.132525997224576,11.132156272239273,82.24403623148314,3,9.981333956413419,PR117,2.595518664765085,NORMAL
