section_id,line_type,is_electrified,block_length_km,loop_length_m,gradient_permille,curvature_class,max_speed_kmph,perm_speed_restr_kmph,signal_type,headway_min,section_capacity_tph,section_utilization,maint_block_active,maint_start_time,maint_end_time,train_id,train_type,priority_class,train_length_m,axle_load_tonnes,traction_type,accel_category,braking_category,origin_station,dest_station,stopping_pattern,sch_arrival_time,sch_departure_time,actual_arrival_time,actual_departure_time,delay_prev_checkpoint_min,dwell_scheduled_min,dwell_actual_min,buffer_time_min,time_of_day_hour,day_of_week,is_holiday,is_peak_hour,direction,overtake_planned,conflicts_next_15min,headway_ahead_min,headway_behind_min,crossings_junction,congestion_index,incident_flag,incident_type,weather_category,weather_severity,temp_speed_restr,worksite_severity,delay_next_min,high_delay_risk
SEC002,double,True,6.7,626.0,13.3,straight,90,0,automatic,3,16,0.7,False,2025-12-05 02:55:48,2025-12-05 06:01:54,Train_10932,express,3,620.0,19.2,electric,fast,advanced,NDLS,BCT,all_stops,2025-12-05 14:32:33,2025-12-05 14:43:46,2025-12-05 14:50:20,2025-12-05 14:49:21,6.29,9.0,10.29,2.1,14.1,0,False,False,up,True,4,18.8,16.3,4,0.24,False,none,clear,0.86,False,high,29.2,True
SEC005,single,True,6.1,1112.0,-8.9,straight,110,30,absolute,10,21,0.94,False,2025-12-05 05:53:19,2025-12-05 11:31:32,Train_81646,express,3,893.0,24.0,diesel,medium,standard,SC,MUE,non_stop,2025-12-05 22:05:58,2025-12-05 22:17:20,2025-12-05 22:14:55,2025-12-05 22:38:36,3.71,3.8,5.15,2.1,21.4,2,False,False,up,False,6,3.1,12.8,4,0.57,False,none,clear,0.16,False,none,20.6,True
SEC005,double,True,4.2,655.0,-9.5,mild,110,0,absolute,7,23,0.7,True,2025-12-05 01:17:26,2025-12-05 04:47:06,Train_54072,express,4,563.0,18.7,electric,medium,advanced,BPQ,MUE,limited_stops,2025-12-05 14:41:59,2025-12-05 14:45:21,2025-12-05 14:58:55,2025-12-05 15:07:39,1.33,3.1,2.64,6.8,14.5,1,False,False,up,False,6,10.7,21.5,0,0.41,False,none,fog,0.25,False,none,21.8,True
SEC005,double,True,4.5,524.0,0.6,straight,110,70,MACL,3,13,0.51,False,2025-12-05 04:49:55,2025-12-05 07:32:21,Train_83139,passenger,4,414.0,21.1,electric,slow,standard,BPQ,MUE,all_stops,2025-12-05 20:42:46,2025-12-05 20:45:22,2025-12-05 20:49:59,2025-12-05 20:54:29,0.57,6.2,7.15,6.1,20.1,1,False,False,up,True,1,11.6,23.5,4,0.92,False,none,fog,0.64,False,high,34.9,True
SEC001,double,True,6.9,527.0,-11.4,straight,110,50,MACL,7,17,0.94,False,2025-12-05 01:18:25,2025-12-05 07:11:56,Train_52018,express,4,881.0,23.1,electric,medium,advanced,KZJ,BCT,all_stops,2025-12-05 13:38:46,2025-12-05 13:49:06,2025-12-05 13:56:14,2025-12-05 14:00:45,0.46,8.7,10.82,7.0,13.2,3,False,False,up,True,0,14.1,23.6,0,0.23,False,none,clear,0.55,False,none,25.0,True
SEC003,single,False,8.3,790.0,-6.2,straight,90,70,automatic,3,11,0.53,False,2025-12-05 05:38:55,2025-12-05 09:10:16,Train_29204,passenger,3,708.0,18.2,electric,fast,standard,SC,BCT,limited_stops,2025-12-05 11:19:59,2025-12-05 11:33:32,2025-12-05 11:32:54,2025-12-05 11:38:58,0.48,8.0,10.97,6.6,10.7,4,False,False,up,True,4,3.1,16.0,1,0.54,False,none,rain,0.47,True,none,23.1,True
SEC001,double,True,8.2,866.0,14.7,straight,90,70,MACL,5,11,0.79,False,2025-12-05 02:03:55,2025-12-05 05:44:23,Train_28032,MEMU,4,647.0,24.2,electric,medium,advanced,SC,MUE,all_stops,2025-12-05 09:18:18,2025-12-05 09:21:00,2025-12-05 09:38:17,2025-12-05 09:45:56,7.83,9.1,9.76,4.1,9.0,3,True,True,down,True,6,15.0,11.7,4,0.84,False,none,clear,0.52,False,low,33.4,True
SEC003,double,True,5.9,529.0,10.2,straight,110,0,automatic,7,10,0.67,False,2025-12-05 02:42:55,2025-12-05 06:16:17,Train_41971,express,3,797.0,18.8,electric,medium,standard,NDLS,MUE,all_stops,2025-12-05 12:29:15,2025-12-05 12:36:48,2025-12-05 12:41:51,2025-12-05 12:44:57,11.32,6.7,8.74,5.6,12.5,1,False,False,down,True,1,19.5,16.6,0,0.58,False,none,clear,0.55,False,none,27.0,True
SEC001,single,True,7.9,565.0,6.2,straight,90,0,absolute,10,13,0.63,False,2025-12-05 05:51:26,2025-12-05 10:18:48,Train_82661,passenger,2,510.0,19.9,diesel,fast,advanced,BPQ,HYB,all_stops,2025-12-05 20:53:15,2025-12-05 21:02:53,2025-12-05 21:05:27,2025-12-05 21:07:53,15.18,10.7,12.86,6.5,20.1,4,False,False,down,False,1,14.0,12.0,4,0.37,False,none,clear,0.6,False,none,31.5,True
SEC004,double,True,3.2,568.0,-14.2,straight,110,30,automatic,7,9,0.69,True,2025-12-05 04:18:21,2025-12-05 10:11:33,Train_65685,freight,1,532.0,24.0,electric,slow,standard,DHNE,HYB,all_stops,2025-12-05 13:15:11,2025-12-05 13:24:36,2025-12-05 13:23:35,2025-12-05 13:42:34,18.66,11.9,11.27,2.5,12.5,2,False,False,up,False,3,5.6,21.2,2,0.65,False,none,clear,0.2,False,low,28.3,True
SEC003,double,False,7.7,968.0,-7.0,straight,110,0,MACL,3,11,0.94,False,2025-12-05 01:36:47,2025-12-05 04:06:45,Train_74078,freight,2,855.0,19.9,electric,fast,standard,BPQ,MUE,non_stop,2025-12-05 10:03:07,2025-12-05 10:17:31,2025-12-05 10:12:43,2025-12-05 10:22:36,-1.4,10.3,12.69,3.4,9.9,1,False,True,up,False,7,17.2,5.4,4,0.53,False,none,clear,0.5,False,none,20.3,True
SEC002,double,False,5.6,710.0,2.1,straight,60,0,MACL,3,23,0.75,False,2025-12-05 05:04:27,2025-12-05 09:44:08,Train_93701,freight,3,585.0,18.3,electric,slow,advanced,DHNE,MUE,all_stops,2025-12-05 17:28:07,2025-12-05 17:33:09,2025-12-05 17:30:44,2025-12-05 17:53:58,1.67,6.1,6.45,3.0,16.9,0,False,False,down,False,6,19.8,22.7,4,0.73,True,track_defect,clear,0.8,False,none,36.0,True
SEC003,single,True,7.3,894.0,6.3,straight,110,0,MACL,10,11,0.62,False,2025-12-05 01:04:59,2025-12-05 03:08:40,Train_87010,passenger,3,900.0,20.0,electric,medium,standard,NDLS,MUE,limited_stops,2025-12-05 11:15:52,2025-12-05 11:27:54,2025-12-05 11:17:32,2025-12-05 11:46:27,-0.82,3.1,5.51,6.8,10.6,2,False,False,up,False,7,4.2,21.6,0,0.55,False,none,clear,0.59,False,none,27.8,True
SEC003,double,True,3.0,552.0,5.1,straight,110,30,automatic,10,10,0.76,False,2025-12-05 02:23:31,2025-12-05 07:29:18,Train_58229,express,1,535.0,18.0,electric,medium,standard,NDLS,MAS,all_stops,2025-12-05 08:59:55,2025-12-05 09:01:57,2025-12-05 09:03:07,2025-12-05 09:02:15,6.15,11.4,14.14,4.8,8.5,2,False,True,down,False,3,16.7,19.2,1,0.82,True,point_failure,clear,0.29,True,none,25.8,True
SEC003,single,True,7.8,1124.0,-9.4,sharp,130,0,absolute,5,14,0.72,False,2025-12-05 03:16:47,2025-12-05 06:28:32,Train_38324,express,4,784.0,19.0,diesel,medium,advanced,NDLS,MUE,limited_stops,2025-12-05 14:18:34,2025-12-05 14:23:10,2025-12-05 14:27:48,2025-12-05 14:33:55,23.19,7.0,9.53,4.2,13.8,6,False,False,up,False,5,15.1,5.9,4,0.8,False,none,rain,0.2,False,low,27.3,True
SEC004,double,True,6.3,713.0,-1.0,straight,60,50,automatic,10,13,0.47,False,2025-12-05 01:26:13,2025-12-05 07:15:59,Train_28066,express,2,411.0,23.3,diesel,medium,standard,NDLS,MUE,non_stop,2025-12-05 08:33:28,2025-12-05 08:46:43,2025-12-05 08:38:46,2025-12-05 09:04:46,24.88,4.1,3.26,5.0,7.7,5,False,True,down,True,4,12.9,16.4,3,0.84,False,none,clear,0.29,False,none,33.8,True
SEC001,double,True,4.3,1045.0,-9.0,sharp,110,30,MACL,3,18,0.94,False,2025-12-05 01:16:12,2025-12-05 04:55:01,Train_43886,MEMU,4,441.0,19.2,dual,medium,standard,KZJ,BCT,all_stops,2025-12-05 10:17:41,2025-12-05 10:24:18,2025-12-05 10:31:06,2025-12-05 10:43:23,5.75,9.3,11.03,2.9,10.1,0,False,False,up,True,0,18.8,17.7,4,0.41,False,none,clear,0.1,False,none,16.0,True
SEC002,double,True,4.9,1079.0,12.7,straight,110,30,MACL,7,22,0.54,False,2025-12-05 03:49:07,2025-12-05 08:01:40,Train_55109,MEMU,3,560.0,19.1,dual,slow,standard,SC,HYB,limited_stops,2025-12-05 11:26:22,2025-12-05 11:31:19,2025-12-05 11:44:26,2025-12-05 11:47:36,17.2,3.9,4.34,7.7,11.0,3,False,False,down,False,5,19.2,21.1,2,0.58,False,none,fog,0.33,False,none,27.4,True
SEC001,single,True,4.1,1192.0,1.7,straight,110,0,MACL,3,22,0.65,False,2025-12-05 01:07:05,2025-12-05 05:48:50,Train_22623,MEMU,3,653.0,19.7,electric,fast,advanced,SC,BCT,all_stops,2025-12-05 08:52:31,2025-12-05 09:04:11,2025-12-05 08:56:49,2025-12-05 09:11:17,6.86,10.0,9.15,4.9,8.7,0,False,True,up,True,1,9.0,17.6,3,0.43,False,none,rain,0.42,False,none,24.5,True
SEC001,double,True,5.3,1019.0,-3.3,mild,110,0,absolute,10,23,0.41,False,2025-12-05 04:17:14,2025-12-05 07:03:10,Train_86322,MEMU,4,579.0,22.6,electric,medium,advanced,NDLS,MUE,all_stops,2025-12-05 10:25:51,2025-12-05 10:31:00,2025-12-05 10:42:15,2025-12-05 10:51:43,2.5,7.1,8.44,6.8,10.0,2,False,True,up,False,1,4.5,14.0,2,0.37,False,none,rain,0.21,False,none,15.3,True
SEC005,single,True,4.8,810.0,12.5,straight,110,0,absolute,5,14,0.69,False,2025-12-05 03:02:34,2025-12-05 07:08:26,Train_30403,passenger,2,809.0,22.0,electric,medium,standard,KZJ,MUE,limited_stops,2025-12-05 10:54:49,2025-12-05 11:08:15,2025-12-05 10:57:24,2025-12-05 11:25:20,24.77,8.4,9.17,5.7,10.8,0,False,False,up,True,6,8.9,6.2,0,0.87,False,none,clear,0.65,False,none,45.7,True
SEC004,double,True,5.9,607.0,12.1,straight,110,0,absolute,10,14,0.82,False,2025-12-05 04:51:18,2025-12-05 08:10:30,Train_31579,MEMU,1,710.0,21.0,dual,slow,standard,KZJ,BCT,limited_stops,2025-12-05 12:53:13,2025-12-05 13:04:26,2025-12-05 13:06:34,2025-12-05 13:14:17,18.26,2.9,2.11,2.3,12.2,5,False,False,down,False,6,13.3,22.8,4,0.82,False,none,fog,0.13,False,high,37.4,True
SEC005,double,True,7.5,534.0,0.1,mild,130,50,automatic,7,18,0.58,False,2025-12-05 05:37:59,2025-12-05 09:54:54,Train_94784,MEMU,1,891.0,21.3,electric,slow,standard,SC,BCT,all_stops,2025-12-05 17:50:35,2025-12-05 18:05:33,2025-12-05 18:07:13,2025-12-05 18:28:41,-0.23,3.9,4.98,4.3,17.5,0,False,True,up,False,7,4.7,19.5,3,0.3,False,none,rain,0.33,False,low,24.1,True
SEC004,double,True,8.4,1120.0,5.6,straight,90,70,MACL,5,8,0.49,False,2025-12-05 03:32:18,2025-12-05 05:57:37,Train_80500,MEMU,1,762.0,24.9,diesel,slow,advanced,KZJ,MUE,all_stops,2025-12-05 08:29:24,2025-12-05 08:42:41,2025-12-05 08:33:40,2025-12-05 08:59:00,-1.52,11.2,12.5,6.0,7.9,1,False,True,up,True,2,19.4,24.8,3,0.48,False,none,clear,0.38,False,none,17.0,True
SEC001,single,False,4.4,813.0,-5.4,mild,110,70,MACL,5,16,0.62,False,2025-12-05 04:01:55,2025-12-05 07:39:18,Train_38680,freight,1,527.0,21.5,electric,medium,advanced,SC,BCT,all_stops,2025-12-05 13:26:14,2025-12-05 13:32:11,2025-12-05 13:39:53,2025-12-05 13:34:57,9.35,9.1,9.02,6.5,13.1,2,False,False,down,False,2,4.0,4.0,1,0.57,False,none,clear,0.09,False,high,17.9,True
SEC001,single,True,3.6,1025.0,-5.8,mild,60,50,automatic,7,13,0.62,False,2025-12-05 02:59:29,2025-12-05 05:34:08,Train_14947,freight,5,715.0,20.7,electric,fast,standard,DHNE,HYB,all_stops,2025-12-05 10:09:41,2025-12-05 10:17:42,2025-12-05 10:18:47,2025-12-05 10:31:12,-0.51,5.8,8.22,4.8,9.6,2,False,True,up,False,3,11.1,16.8,3,0.66,False,none,clear,0.72,True,none,29.6,True
SEC004,single,True,5.2,847.0,1.5,straight,90,70,MACL,10,19,0.58,False,2025-12-05 02:09:14,2025-12-05 05:44:17,Train_51641,freight,1,693.0,21.5,diesel,fast,advanced,BPQ,MAS,all_stops,2025-12-05 12:10:31,2025-12-05 12:15:07,2025-12-05 12:11:31,2025-12-05 12:38:34,1.32,9.4,10.97,2.7,11.9,0,False,False,up,False,1,5.2,8.1,0,0.39,False,none,clear,0.9,False,high,33.4,True
SEC001,double,False,3.8,1116.0,10.4,straight,60,0,absolute,5,9,0.53,True,2025-12-05 05:30:02,2025-12-05 11:29:27,Train_37209,express,2,778.0,23.2,electric,medium,standard,SC,MAS,non_stop,2025-12-05 12:18:12,2025-12-05 12:20:46,2025-12-05 12:28:15,2025-12-05 12:45:15,-0.72,7.7,7.6,7.4,12.0,4,False,False,up,True,2,17.5,6.1,0,0.32,False,none,fog,0.4,True,none,17.2,True
SEC001,single,True,7.6,1025.0,2.9,mild,60,0,MACL,3,20,0.65,False,2025-12-05 04:39:34,2025-12-05 07:48:27,Train_54329,passenger,2,654.0,21.3,electric,medium,standard,SC,MUE,all_stops,2025-12-05 18:19:25,2025-12-05 18:31:37,2025-12-05 18:34:46,2025-12-05 18:32:40,21.73,11.5,12.48,6.6,17.6,2,False,True,down,False,7,12.2,3.4,0,0.54,False,none,clear,0.44,False,none,30.2,True
SEC002,double,True,5.8,560.0,-1.2,straight,110,50,MACL,10,22,0.76,False,2025-12-05 05:04:50,2025-12-05 07:58:07,Train_73948,passenger,4,608.0,20.0,diesel,medium,standard,BPQ,HYB,all_stops,2025-12-05 10:26:24,2025-12-05 10:36:56,2025-12-05 10:33:14,2025-12-05 10:52:10,18.32,6.3,7.96,6.9,10.2,0,False,False,up,True,4,10.3,19.5,0,0.8,False,none,rain,0.79,False,none,43.9,True
SEC005,double,True,6.4,1027.0,4.9,straight,90,50,absolute,10,8,0.85,False,2025-12-05 05:36:40,2025-12-05 10:51:25,Train_84267,passenger,2,826.0,20.4,electric,slow,advanced,BPQ,BCT,non_stop,2025-12-05 08:48:30,2025-12-05 08:55:25,2025-12-05 08:58:16,2025-12-05 09:03:51,23.76,3.7,4.65,7.7,7.9,1,False,True,up,False,0,9.5,11.2,2,0.91,False,none,clear,0.52,False,high,41.8,True
SEC005,single,False,3.8,687.0,9.4,mild,110,30,automatic,7,11,0.85,False,2025-12-05 04:12:28,2025-12-05 07:44:32,Train_86796,express,2,666.0,22.4,electric,medium,standard,NDLS,HYB,non_stop,2025-12-05 12:44:56,2025-12-05 12:54:48,2025-12-05 13:00:16,2025-12-05 12:59:47,18.54,8.1,8.5,3.8,12.6,5,False,False,down,False,1,8.6,24.3,1,0.22,False,none,rain,0.15,False,none,22.9,True
SEC005,single,True,7.1,1041.0,8.6,straight,90,50,absolute,5,16,0.41,False,2025-12-05 03:50:42,2025-12-05 08:44:05,Train_38073,express,5,612.0,21.5,electric,medium,standard,SC,BCT,all_stops,2025-12-05 18:02:50,2025-12-05 18:16:42,2025-12-05 18:14:01,2025-12-05 18:21:14,9.54,6.9,9.62,2.4,17.3,6,False,True,down,True,7,11.8,23.6,0,0.39,False,none,clear,0.25,False,low,24.9,True
SEC003,single,True,8.4,1164.0,-3.9,mild,110,0,MACL,10,10,0.69,False,2025-12-05 02:29:30,2025-12-05 08:06:58,Train_59019,passenger,4,827.0,23.4,electric,slow,standard,DHNE,MUE,non_stop,2025-12-05 12:42:17,2025-12-05 12:50:05,2025-12-05 12:58:15,2025-12-05 12:53:07,-1.53,3.4,3.79,5.4,12.0,4,False,False,down,True,1,19.8,23.2,0,0.38,False,none,clear,0.59,True,none,23.0,True
SEC002,single,True,5.7,1151.0,13.1,straight,90,50,automatic,10,16,0.43,True,2025-12-05 03:56:06,2025-12-05 09:11:56,Train_22933,passenger,2,508.0,24.2,electric,medium,standard,NDLS,BCT,non_stop,2025-12-05 16:02:19,2025-12-05 16:14:04,2025-12-05 16:22:03,2025-12-05 16:34:36,21.88,10.8,13.33,7.5,16.0,4,False,False,up,False,3,15.8,9.3,1,0.91,False,none,rain,0.55,False,none,33.4,True
SEC005,double,True,8.3,588.0,-14.5,straight,110,0,absolute,5,19,0.76,False,2025-12-05 03:00:14,2025-12-05 07:54:04,Train_54651,passenger,1,842.0,19.2,electric,medium,standard,KZJ,HYB,all_stops,2025-12-05 10:52:02,2025-12-05 10:54:49,2025-12-05 11:04:49,2025-12-05 11:18:04,6.9,2.0,2.71,4.9,10.7,6,False,False,down,True,0,7.3,11.8,4,0.5,False,none,clear,0.88,False,low,35.7,True
SEC005,double,True,3.2,538.0,-1.5,straight,110,0,automatic,3,17,0.54,True,2025-12-05 02:01:47,2025-12-05 07:29:30,Train_20071,passenger,4,825.0,23.9,electric,medium,standard,BPQ,RC,all_stops,2025-12-05 20:24:08,2025-12-05 20:27:37,2025-12-05 20:36:54,2025-12-05 20:44:48,-0.02,9.7,8.86,4.5,19.5,3,False,True,up,True,4,9.0,19.7,2,0.4,False,none,clear,0.81,False,none,34.0,True
SEC002,double,True,3.2,1044.0,12.2,straight,90,30,automatic,3,17,0.77,False,2025-12-05 03:56:10,2025-12-05 09:31:17,Train_80575,MEMU,3,494.0,24.5,electric,medium,advanced,BPQ,HYB,limited_stops,2025-12-05 22:20:54,2025-12-05 22:32:09,2025-12-05 22:29:12,2025-12-05 22:40:25,-1.57,10.3,12.56,7.2,21.8,0,False,False,down,False,3,13.7,19.0,1,0.28,False,none,clear,0.09,False,none,10.7,False
SEC001,single,True,8.3,997.0,5.9,straight,130,70,automatic,5,17,0.87,False,2025-12-05 03:53:07,2025-12-05 06:17:20,Train_40417,freight,4,527.0,18.6,electric,fast,standard,KZJ,MUE,limited_stops,2025-12-05 10:54:07,2025-12-05 10:56:57,2025-12-05 11:03:44,2025-12-05 10:59:50,7.04,4.0,3.55,2.4,10.2,6,False,False,down,False,4,15.9,19.3,2,0.82,False,none,rain,0.8,False,none,38.5,True
SEC005,double,False,6.9,623.0,6.1,straight,90,0,MACL,7,11,0.74,False,2025-12-05 02:16:48,2025-12-05 05:54:30,Train_26443,passenger,1,618.0,18.7,diesel,medium,standard,KZJ,MAS,non_stop,2025-12-05 17:17:13,2025-12-05 17:27:44,2025-12-05 17:26:50,2025-12-05 17:44:04,-0.38,9.6,8.81,4.1,16.3,2,False,False,up,False,1,8.1,23.2,1,0.31,False,none,clear,0.64,False,none,26.4,True
SEC001,single,True,4.0,979.0,-10.3,sharp,90,50,MACL,10,9,0.44,False,2025-12-05 05:05:32,2025-12-05 11:00:49,Train_55568,MEMU,3,669.0,23.0,electric,slow,advanced,KZJ,BCT,all_stops,2025-12-05 17:08:01,2025-12-05 17:16:57,2025-12-05 17:10:16,2025-12-05 17:33:18,12.33,8.6,8.48,4.7,16.6,4,False,False,down,False,6,18.1,8.5,1,0.36,False,none,clear,0.19,True,none,22.1,True
SEC005,single,False,5.0,511.0,2.5,straight,90,0,automatic,3,20,0.48,False,2025-12-05 02:13:38,2025-12-05 06:17:26,Train_28963,express,4,865.0,18.9,electric,medium,advanced,BPQ,BCT,all_stops,2025-12-05 15:51:51,2025-12-05 16:06:42,2025-12-05 15:54:11,2025-12-05 16:13:13,0.1,10.3,9.7,4.9,15.9,0,False,False,down,True,7,12.2,13.9,1,0.45,True,none,rain,0.47,False,none,23.9,True
SEC004,double,True,5.8,942.0,14.0,straight,110,0,automatic,10,13,0.77,False,2025-12-05 02:45:56,2025-12-05 06:07:35,Train_94884,passenger,4,455.0,18.8,diesel,medium,advanced,BPQ,MUE,non_stop,2025-12-05 18:51:13,2025-12-05 18:57:23,2025-12-05 19:03:39,2025-12-05 19:06:21,23.74,4.7,6.89,6.3,18.1,4,False,True,up,False,4,10.4,13.6,4,0.48,False,none,clear,0.67,False,none,34.6,True
SEC003,double,True,6.9,1083.0,-8.7,straight,90,50,automatic,7,13,0.85,False,2025-12-05 04:40:30,2025-12-05 09:09:04,Train_68566,MEMU,5,598.0,18.1,electric,medium,advanced,BPQ,RC,non_stop,2025-12-05 17:53:25,2025-12-05 18:07:06,2025-12-05 18:08:49,2025-12-05 18:12:10,6.47,5.2,6.81,5.5,17.1,3,False,True,down,True,5,6.2,7.5,1,0.87,False,none,clear,0.1,False,none,29.1,True
SEC005,single,True,7.6,949.0,-5.2,straight,60,0,MACL,10,16,0.73,False,2025-12-05 05:59:33,2025-12-05 11:02:10,Train_10338,MEMU,3,625.0,22.6,electric,fast,standard,BPQ,MAS,all_stops,2025-12-05 21:29:13,2025-12-05 21:36:02,2025-12-05 21:43:09,2025-12-05 21:42:02,23.08,6.7,8.1,3.5,20.6,1,False,False,up,False,0,16.1,12.7,3,0.37,False,none,clear,0.56,False,none,32.3,True
SEC004,double,True,3.5,546.0,-3.3,straight,60,70,automatic,5,11,0.67,False,2025-12-05 05:28:42,2025-12-05 09:40:53,Train_21935,express,4,462.0,20.3,diesel,medium,standard,DHNE,MUE,non_stop,2025-12-05 06:59:26,2025-12-05 07:13:36,2025-12-05 07:03:58,2025-12-05 07:31:59,5.53,3.2,5.55,2.8,6.8,0,True,False,up,True,7,13.2,12.7,2,0.66,False,none,rain,0.41,True,none,28.2,True
SEC002,double,True,6.6,1194.0,-4.2,straight,110,70,automatic,3,22,0.44,False,2025-12-05 02:04:16,2025-12-05 05:25:45,Train_76145,passenger,1,663.0,21.3,diesel,fast,standard,BPQ,MUE,limited_stops,2025-12-05 11:17:47,2025-12-05 11:27:26,2025-12-05 11:24:58,2025-12-05 11:36:37,11.24,5.3,6.0,7.1,10.7,1,False,False,up,True,5,12.9,10.5,0,0.65,False,none,fog,0.36,False,low,23.3,True
SEC004,double,True,5.6,749.0,3.8,straight,110,70,automatic,7,23,0.54,False,2025-12-05 02:47:34,2025-12-05 07:17:03,Train_73194,freight,2,581.0,20.2,electric,medium,standard,SC,HYB,all_stops,2025-12-05 08:55:04,2025-12-05 09:07:05,2025-12-05 09:09:05,2025-12-05 09:25:26,12.26,2.5,3.28,3.0,8.8,0,False,True,down,False,0,5.1,11.4,3,0.34,False,none,clear,0.05,False,none,19.9,True
SEC002,single,True,6.3,766.0,-8.0,sharp,60,50,MACL,5,23,0.64,False,2025-12-05 01:31:48,2025-12-05 04:33:02,Train_64757,express,4,506.0,19.9,electric,medium,standard,SC,RC,non_stop,2025-12-05 14:15:17,2025-12-05 14:30:11,2025-12-05 14:28:53,2025-12-05 14:47:00,3.25,4.1,3.73,2.4,14.0,1,False,False,down,False,4,12.8,7.9,1,0.48,False,none,rain,0.2,False,low,19.8,True
SEC005,double,True,5.8,559.0,0.2,straight,130,0,automatic,7,21,0.42,False,2025-12-05 05:27:42,2025-12-05 08:55:20,Train_26316,passenger,4,862.0,23.1,diesel,fast,advanced,SC,HYB,limited_stops,2025-12-05 18:15:00,2025-12-05 18:21:22,2025-12-05 18:25:20,2025-12-05 18:31:32,20.58,3.6,5.05,6.1,17.4,4,False,True,up,False,3,5.3,15.2,1,0.42,False,none,rain,0.83,True,low,38.2,True
SEC002,double,True,5.5,617.0,-3.0,mild,110,30,automatic,5,8,0.66,False,2025-12-05 03:42:58,2025-12-05 08:30:06,Train_42909,freight,4,717.0,22.2,dual,medium,advanced,BPQ,BCT,all_stops,2025-12-05 10:35:59,2025-12-05 10:47:53,2025-12-05 10:38:24,2025-12-05 10:58:24,2.12,2.2,2.98,4.3,10.6,3,False,False,up,False,0,9.4,17.5,2,0.78,False,none,clear,0.53,False,none,27.4,True
SEC004,double,True,4.1,690.0,4.3,straight,110,70,MACL,3,16,0.8,False,2025-12-05 01:31:35,2025-12-05 07:16:39,Train_59746,express,2,758.0,18.2,electric,slow,standard,BPQ,MAS,non_stop,2025-12-05 19:48:41,2025-12-05 19:54:13,2025-12-05 19:49:40,2025-12-05 20:13:21,19.1,5.3,8.11,5.8,19.7,0,False,True,down,False,1,19.4,13.1,2,0.9,True,none,clear,0.24,False,none,32.7,True
SEC003,double,True,5.6,1059.0,-7.7,straight,90,0,MACL,5,23,0.63,False,2025-12-05 05:41:29,2025-12-05 10:07:23,Train_97933,passenger,2,705.0,22.6,diesel,medium,advanced,SC,BCT,limited_stops,2025-12-05 14:42:10,2025-12-05 14:51:04,2025-12-05 14:50:31,2025-12-05 14:53:00,-0.69,3.2,2.42,6.3,13.8,3,False,False,up,True,2,18.7,5.3,4,0.45,False,none,clear,0.52,False,none,18.2,True
SEC001,double,True,4.0,984.0,1.6,straight,110,0,MACL,10,14,0.62,False,2025-12-05 05:14:05,2025-12-05 09:29:49,Train_19311,express,5,442.0,24.1,electric,medium,standard,SC,BCT,non_stop,2025-12-05 14:39:22,2025-12-05 14:49:09,2025-12-05 14:58:17,2025-12-05 14:54:29,16.81,3.9,5.63,6.2,14.1,0,False,False,down,False,5,10.6,18.3,3,0.92,False,none,clear,0.11,False,none,33.1,True
SEC001,double,True,3.2,909.0,7.2,straight,110,70,absolute,3,16,0.56,False,2025-12-05 01:24:10,2025-12-05 06:00:53,Train_55689,MEMU,3,828.0,24.0,dual,slow,advanced,SC,HYB,non_stop,2025-12-05 18:33:44,2025-12-05 18:43:19,2025-12-05 18:34:40,2025-12-05 18:53:20,15.3,5.5,5.11,3.0,18.4,4,False,True,up,True,0,8.4,16.2,0,0.36,False,none,rain,0.08,False,low,23.5,True
SEC003,single,True,5.1,1105.0,5.8,straight,110,0,automatic,10,19,0.81,False,2025-12-05 02:46:08,2025-12-05 07:42:39,Train_86187,passenger,1,764.0,21.8,electric,slow,standard,BPQ,MUE,limited_stops,2025-12-05 16:09:06,2025-12-05 16:21:59,2025-12-05 16:17:28,2025-12-05 16:28:28,16.13,4.1,5.96,7.4,15.7,1,False,False,up,False,7,4.2,3.6,0,0.22,False,none,clear,0.41,False,none,25.5,True
SEC001,double,True,3.1,1198.0,10.0,sharp,90,70,MACL,7,23,0.85,False,2025-12-05 02:43:57,2025-12-05 07:19:45,Train_77858,express,4,473.0,19.0,electric,medium,standard,KZJ,RC,non_stop,2025-12-05 10:01:17,2025-12-05 10:09:26,2025-12-05 10:03:35,2025-12-05 10:15:54,5.5,10.8,10.89,2.4,9.1,3,False,True,up,False,6,7.9,24.5,0,0.69,True,track_defect,clear,0.76,False,none,36.4,True
SEC005,single,True,6.1,769.0,13.7,straight,110,30,MACL,7,21,0.63,False,2025-12-05 01:14:05,2025-12-05 05:08:43,Train_53383,MEMU,2,893.0,22.3,diesel,fast,advanced,KZJ,MUE,all_stops,2025-12-05 16:33:41,2025-12-05 16:48:17,2025-12-05 16:36:07,2025-12-05 16:49:15,10.72,3.7,6.03,4.8,15.9,2,False,False,up,False,1,12.1,24.4,2,0.87,False,none,clear,0.84,False,none,38.4,True
